Meter S/N:, "serial number"
Sensor, THERMO,SINGLE, Horst
Date, 5/5/2014 3:00:06 PM
Units, W
Timestamp, Measurement,X,Y, Sequence, Flags, Flags (interpreted)
10.9582848, 3.80241966247559,2,3, 10958285, 0, 0
10.958336, 3.88293242454529,2,3, 10958336, 0, 0
10.9583872, 3.96295762062073,2,3, 10958387, 0, 0
10.9584384, 4.03617477416992,2,3, 10958438, 1, TriggerDetected
10.9584896, 4.11618852615356,2,3, 10958489, 0, 0
10.9585408, 4.19139242172241,2,3, 10958541, 0, 0
10.958592, 4.26130533218384,2,3, 10958592, 0, 0
10.9586432, 4.34406280517578,2,3, 10958643, 0, 0
10.9586944, 4.39565372467041,2,3, 10958694, 0, 0
10.9587456, 4.45629119873047,2,3, 10958745, 0, 0
10.9587968, 4.51901721954346,2,3, 10958797, 0, 0
10.958848, 4.59122323989868,2,3, 10958848, 0, 0
10.9588992, 4.66660213470459,2,3, 10958899, 0, 0
10.9589504, 4.74444770812988,2,3, 10958950, 0, 0
10.9590016, 4.8073787689209,2,3, 10959001, 0, 0
10.9590528, 4.87945890426636,2,3, 10959053, 0, 0
10.959104, 4.93234348297119,2,3, 10959104, 0, 0
10.9591552, 4.98839378356934,2,3, 10959155, 0, 0
10.9592064, 5.04957294464111,2,3, 10959206, 0, 0
10.9592576, 5.09723901748657,2,3, 10959257, 0, 0
10.9593088, 5.14100503921509,2,3, 10959309, 0, 0
10.95936, 5.18333768844604,2,3, 10959360, 0, 0
10.9594112, 5.2382869720459,2,3, 10959411, 0, 0
10.9594624, 5.29118394851685,2,3, 10959462, 0, 0
10.9595136, 5.35217618942261,2,3, 10959513, 0, 0
10.9595648, 5.39877080917358,2,3, 10959565, 0, 0
10.959616, 5.44883823394775,2,3, 10959616, 0, 0
10.9596672, 5.48677730560303,2,3, 10959667, 0, 0
10.9597184, 5.53039836883545,2,3, 10959718, 0, 0
10.9597696, 5.55936908721924,2,3, 10959769, 0, 0
10.9598208, 5.59627866744995,2,3, 10959821, 0, 0
10.959872, 5.62437629699707,2,3, 10959872, 0, 0
10.9599232, 5.64374017715454,2,3, 10959923, 0, 0
10.9599744, 5.66255617141724,2,3, 10959974, 0, 0
10.9600256, 5.68564558029175,2,3, 10960025, 0, 0
10.9600768, 5.71404981613159,2,3, 10960077, 0, 0
10.960128, 5.75121307373047,2,3, 10960128, 0, 0
10.9601792, 5.76913785934448,2,3, 10960179, 0, 0
10.9602304, 5.78994035720825,2,3, 10960230, 0, 0
10.9602816, 5.80235147476196,2,3, 10960281, 0, 0
10.9603328, 5.82230567932129,2,3, 10960333, 0, 0
10.960384, 5.82403898239136,2,3, 10960384, 0, 0
10.9604352, 5.83516263961792,2,3, 10960435, 0, 0
10.9604864, 5.82826471328735,2,3, 10960486, 0, 0
10.9605376, 5.81826686859131,2,3, 10960537, 0, 0
10.9605888, 5.81521463394165,2,3, 10960589, 0, 0
10.96064, 5.81522655487061,2,3, 10960640, 0, 0
10.9606912, 5.81612968444824,2,3, 10960691, 0, 0
10.9607424, 5.81934404373169,2,3, 10960742, 0, 0
10.9607936, 5.8126745223999,2,3, 10960793, 0, 0
10.9608448, 5.80707693099976,2,3, 10960845, 0, 0
10.960896, 5.79099369049072,2,3, 10960896, 0, 0
10.9609472, 5.77657175064087,2,3, 10960947, 0, 0
10.9609984, 5.75898313522339,2,3, 10960998, 0, 0
10.9610496, 5.73701333999634,2,3, 10961049, 0, 0
10.9611008, 5.70266771316528,2,3, 10961101, 0, 0
10.961152, 5.66845464706421,2,3, 10961152, 0, 0
10.9612032, 5.63576459884644,2,3, 10961203, 0, 0
10.9612544, 5.61668968200684,2,3, 10961254, 0, 0
10.9613056, 5.58352375030518,2,3, 10961305, 0, 0
10.9613568, 5.55604028701782,2,3, 10961357, 0, 0
10.961408, 5.52158689498901,2,3, 10961408, 0, 0
10.9614592, 5.48134231567383,2,3, 10961459, 0, 0
10.9615104, 5.44740581512451,2,3, 10961510, 0, 0
10.9615616, 5.40078115463257,2,3, 10961561, 0, 0
10.9616128, 5.35953140258789,2,3, 10961613, 0, 0
10.961664, 5.31450176239014,2,3, 10961664, 0, 0
10.9617152, 5.24458885192871,2,3, 10961715, 0, 0
10.9617664, 5.1807074546814,2,3, 10961766, 0, 0
10.9618176, 5.13711643218994,2,3, 10961817, 0, 0
10.9618688, 5.08479738235474,2,3, 10961869, 0, 0
10.96192, 5.03965330123901,2,3, 10961920, 0, 0
10.9619712, 4.98190498352051,2,3, 10961971, 0, 0
10.9620224, 4.92418098449707,2,3, 10962022, 0, 0
10.9620736, 4.86187028884888,2,3, 10962073, 0, 0
10.9621248, 4.81295251846313,2,3, 10962125, 0, 0
10.962176, 4.74341249465942,2,3, 10962176, 0, 0
10.9622272, 4.68480348587036,2,3, 10962227, 0, 0
10.9622784, 4.60516357421875,2,3, 10962278, 0, 0
10.9623296, 4.52975511550903,2,3, 10962329, 0, 0
10.9623808, 4.45217370986938,2,3, 10962381, 0, 0
10.962432, 4.38726902008057,2,3, 10962432, 0, 0
10.9624832, 4.33068227767944,2,3, 10962483, 0, 0
10.9625344, 4.26048040390015,2,3, 10962534, 0, 0
10.9625856, 4.18421125411987,2,3, 10962585, 0, 0
10.9626368, 4.11417150497437,2,3, 10962637, 0, 0
10.962688, 4.04127979278564,2,3, 10962688, 0, 0
10.9627392, 3.96650314331055,2,3, 10962739, 0, 0
10.9627904, 3.88766956329346,2,3, 10962790, 0, 0
10.9628416, 3.80474901199341,2,3, 10962841, 0, 0
10.9628928, 3.72157573699951,2,3, 10962893, 0, 0
10.962944, 3.6387939453125,2,3, 10962944, 0, 0
10.9629952, 3.55139517784119,2,3, 10962995, 0, 0
10.9630464, 3.47961616516113,2,3, 10963046, 0, 0
10.9630976, 3.40470719337463,2,3, 10963097, 0, 0
10.9631488, 3.33162808418274,2,3, 10963149, 0, 0
10.9632, 3.24852728843689,2,3, 10963200, 0, 0
10.9632512, 3.17538785934448,2,3, 10963251, 0, 0
10.9633024, 3.09504985809326,2,3, 10963302, 0, 0
10.9633536, 3.01999044418335,2,3, 10963353, 0, 0
10.9634048, 2.93359684944153,2,3, 10963405, 0, 0
10.963456, 2.85500407218933,2,3, 10963456, 0, 0
10.9635072, 2.76290440559387,2,3, 10963507, 0, 0
10.9635584, 2.67568635940552,2,3, 10963558, 0, 0
10.9636096, 2.58391165733337,2,3, 10963609, 0, 0
10.9636608, 2.50845503807068,2,3, 10963661, 0, 0
10.963712, 2.42564296722412,2,3, 10963712, 0, 0
10.9637632, 2.35399031639099,2,3, 10963763, 0, 0
10.9638144, 2.2752411365509,2,3, 10963814, 0, 0
10.9638656, 2.1999409198761,2,3, 10963865, 0, 0
10.9639168, 2.12526106834412,2,3, 10963917, 0, 0
10.963968, 2.0492205619812,2,3, 10963968, 0, 0
10.9640192, 1.97473883628845,2,3, 10964019, 0, 0
10.9640704, 1.89530956745148,2,3, 10964070, 0, 0
10.9641216, 1.80985510349274,2,3, 10964121, 0, 0
10.9641728, 1.73034739494324,2,3, 10964173, 0, 0
10.964224, 1.6550954580307,2,3, 10964224, 0, 0
10.9642752, 1.58919727802277,2,3, 10964275, 0, 0
10.9643264, 1.53932821750641,2,3, 10964326, 0, 0
10.9643776, 1.46760952472687,2,3, 10964377, 0, 0
10.9644288, 1.40029680728912,2,3, 10964429, 0, 0
10.96448, 1.33689665794373,2,3, 10964480, 0, 0
10.9645312, 1.27066731452942,2,3, 10964531, 0, 0
10.9645824, 1.21793925762177,2,3, 10964582, 0, 0
10.9646336, 1.13749265670776,2,3, 10964633, 0, 0
10.9646848, 1.08194756507874,2,3, 10964685, 0, 0
10.964736, 1.00588893890381,2,3, 10964736, 0, 0
10.9647872, 0.956044018268585,2,3, 10964787, 0, 0
10.9648384, 0.897669851779938,2,3, 10964838, 0, 0
10.9648896, 0.85011214017868,2,3, 10964889, 0, 0
10.9649408, 0.809500634670258,2,3, 10964941, 0, 0
10.964992, 0.758861124515533,2,3, 10964992, 0, 0
10.9650432, 0.721343517303467,2,3, 10965043, 0, 0
10.9650944, 0.665912747383118,2,3, 10965094, 0, 0
10.9651456, 0.623995065689087,2,3, 10965145, 0, 0
10.9651968, 0.58334743976593,2,3, 10965197, 0, 0
10.965248, 0.543187320232391,2,3, 10965248, 0, 0
10.9652992, 0.499325424432755,2,3, 10965299, 0, 0
10.9653504, 0.441697686910629,2,3, 10965350, 0, 0
10.9654016, 0.41502058506012,2,3, 10965401, 0, 0
10.9654528, 0.393682539463043,2,3, 10965453, 0, 0
10.965504, 0.368137061595917,2,3, 10965504, 0, 0
10.9655552, 0.346528142690659,2,3, 10965555, 0, 0
10.9656064, 0.325743854045868,2,3, 10965606, 0, 0
10.9656576, 0.300860524177551,2,3, 10965657, 0, 0
10.9657088, 0.283170074224472,2,3, 10965709, 0, 0
10.96576, 0.264853686094284,2,3, 10965760, 0, 0
10.9658112, 0.253970980644226,2,3, 10965811, 0, 0
10.9658624, 0.23282553255558,2,3, 10965862, 0, 0
10.9659136, 0.218156740069389,2,3, 10965913, 0, 0
10.9659648, 0.201760455965996,2,3, 10965965, 0, 0
10.966016, 0.193490073084831,2,3, 10966016, 0, 0
10.9660672, 0.197619259357452,2,3, 10966067, 0, 0
10.9661184, 0.201676189899445,2,3, 10966118, 0, 0
10.9661696, 0.204505205154419,2,3, 10966169, 0, 0
10.9662208, 0.212029203772545,2,3, 10966221, 0, 0
10.966272, 0.217584922909737,2,3, 10966272, 0, 0
10.9663232, 0.226397022604942,2,3, 10966323, 0, 0
10.9663744, 0.245194971561432,2,3, 10966374, 0, 0
10.9664256, 0.259201645851135,2,3, 10966425, 0, 0
10.9664768, 0.261109709739685,2,3, 10966477, 0, 0
10.966528, 0.265353262424469,2,3, 10966528, 0, 0
10.9665792, 0.273412972688675,2,3, 10966579, 0, 0
10.9666304, 0.301143407821655,2,3, 10966630, 0, 0
10.9666816, 0.334122598171234,2,3, 10966681, 0, 0
10.9667328, 0.362761914730072,2,3, 10966733, 0, 0
10.966784, 0.404167979955673,2,3, 10966784, 0, 0
10.9668352, 0.429003179073334,2,3, 10966835, 0, 0
10.9668864, 0.473003506660461,2,3, 10966886, 0, 0
10.9669376, 0.502533674240112,2,3, 10966937, 0, 0
10.9669888, 0.542850255966187,2,3, 10966989, 0, 0
10.96704, 0.58838552236557,2,3, 10967040, 0, 0
10.9670912, 0.614352285861969,2,3, 10967091, 0, 0
10.9671424, 0.654464185237885,2,3, 10967142, 0, 0
10.9671936, 0.688039302825928,2,3, 10967193, 0, 0
10.9672448, 0.739118158817291,2,3, 10967245, 0, 0
10.967296, 0.797191441059113,2,3, 10967296, 0, 0
10.9673472, 0.84556770324707,2,3, 10967347, 0, 0
10.9673984, 0.895087599754334,2,3, 10967398, 0, 0
10.9674496, 0.960973739624023,2,3, 10967449, 0, 0
10.9675008, 1.02096700668335,2,3, 10967501, 0, 0
10.967552, 1.08328986167908,2,3, 10967552, 0, 0
10.9676032, 1.14614820480347,2,3, 10967603, 0, 0
10.9676544, 1.2009711265564,2,3, 10967654, 0, 0
10.9677056, 1.26657438278198,2,3, 10967705, 0, 0
10.9677568, 1.31767129898071,2,3, 10967757, 0, 0
10.967808, 1.3749018907547,2,3, 10967808, 0, 0
10.9678592, 1.44068562984467,2,3, 10967859, 0, 0
10.9679104, 1.51777350902557,2,3, 10967910, 0, 0
10.9679616, 1.59629988670349,2,3, 10967961, 0, 0
10.9680128, 1.66927659511566,2,3, 10968013, 0, 0
10.968064, 1.74150705337524,2,3, 10968064, 0, 0
10.9681152, 1.8197625875473,2,3, 10968115, 0, 0
10.9681664, 1.89160168170929,2,3, 10968166, 0, 0
10.9682176, 1.97210836410522,2,3, 10968217, 0, 0
10.9682688, 2.04563283920288,2,3, 10968269, 0, 0
10.96832, 2.12356948852539,2,3, 10968320, 0, 0
10.9683712, 2.19572162628174,2,3, 10968371, 0, 0
10.9684224, 2.26467156410217,2,3, 10968422, 0, 0
10.9684736, 2.32892036437988,2,3, 10968473, 0, 0
10.9685248, 2.41894960403442,2,3, 10968525, 0, 0
10.968576, 2.51021862030029,2,3, 10968576, 0, 0
10.9686272, 2.59590792655945,2,3, 10968627, 0, 0
10.9686784, 2.67842507362366,2,3, 10968678, 0, 0
10.9687296, 2.75995492935181,2,3, 10968729, 0, 0
10.9687808, 2.84370636940002,2,3, 10968781, 0, 0
10.968832, 2.92733669281006,2,3, 10968832, 0, 0
10.9688832, 3.00001859664917,2,3, 10968883, 0, 0
10.9689344, 3.09170293807983,2,3, 10968934, 0, 0
10.9689856, 3.16027975082397,2,3, 10968985, 0, 0
10.9690368, 3.23309993743896,2,3, 10969037, 0, 0
10.969088, 3.30430722236633,2,3, 10969088, 0, 0
10.9691392, 3.38994836807251,2,3, 10969139, 0, 0
10.9691904, 3.48020005226135,2,3, 10969190, 0, 0
10.9692416, 3.56335520744324,2,3, 10969241, 0, 0
10.9692928, 3.64720869064331,2,3, 10969293, 0, 0
10.969344, 3.72881102561951,2,3, 10969344, 0, 0
10.9693952, 3.80140852928162,2,3, 10969395, 0, 0
10.9694464, 3.88472604751587,2,3, 10969446, 0, 0
10.9694976, 3.95961713790894,2,3, 10969497, 0, 0
10.9695488, 4.04399394989014,2,3, 10969549, 1, TriggerDetected
10.9696, 4.10825490951538,2,3, 10969600, 0, 0
10.9696512, 4.17538690567017,2,3, 10969651, 0, 0
10.9697024, 4.2398829460144,2,3, 10969702, 0, 0
10.9697536, 4.31426239013672,2,3, 10969753, 0, 0
10.9698048, 4.39506959915161,2,3, 10969805, 0, 0
10.969856, 4.47536563873291,2,3, 10969856, 0, 0
10.9699072, 4.54099321365356,2,3, 10969907, 0, 0
10.9699584, 4.60733032226563,2,3, 10969958, 0, 0
10.9700096, 4.67644309997559,2,3, 10970009, 0, 0
10.9700608, 4.74811983108521,2,3, 10970061, 0, 0
10.970112, 4.81485462188721,2,3, 10970112, 0, 0
10.9701632, 4.87099599838257,2,3, 10970163, 0, 0
10.9702144, 4.92224884033203,2,3, 10970214, 0, 0
10.9702656, 4.98339176177979,2,3, 10970265, 0, 0
10.9703168, 5.03469371795654,2,3, 10970317, 0, 0
10.970368, 5.09199047088623,2,3, 10970368, 0, 0
10.9704192, 5.15703964233398,2,3, 10970419, 0, 0
10.9704704, 5.21287393569946,2,3, 10970470, 0, 0
10.9705216, 5.26811790466309,2,3, 10970521, 0, 0
10.9705728, 5.31783056259155,2,3, 10970573, 0, 0
10.970624, 5.35636568069458,2,3, 10970624, 0, 0
10.9706752, 5.40623474121094,2,3, 10970675, 0, 0
10.9707264, 5.45231151580811,2,3, 10970726, 0, 0
10.9707776, 5.48678922653198,2,3, 10970777, 0, 0
10.9708288, 5.51536846160889,2,3, 10970829, 0, 0
10.97088, 5.53851270675659,2,3, 10970880, 0, 0
10.9709312, 5.57371854782104,2,3, 10970931, 0, 0
10.9709824, 5.60525941848755,2,3, 10970982, 0, 0
10.9710336, 5.64698457717896,2,3, 10971033, 0, 0
10.9710848, 5.67982482910156,2,3, 10971085, 0, 0
10.971136, 5.71122741699219,2,3, 10971136, 0, 0
10.9711872, 5.73470783233643,2,3, 10971187, 0, 0
10.9712384, 5.75412034988403,2,3, 10971238, 0, 0
10.9712896, 5.7717080116272,2,3, 10971289, 0, 0
10.9713408, 5.78504037857056,2,3, 10971341, 0, 0
10.971392, 5.798499584198,2,3, 10971392, 0, 0
10.9714432, 5.80090093612671,2,3, 10971443, 0, 0
10.9714944, 5.79912567138672,2,3, 10971494, 0, 0
10.9715456, 5.80413961410522,2,3, 10971545, 0, 0
10.9715968, 5.81251239776611,2,3, 10971597, 0, 0
10.971648, 5.82137250900269,2,3, 10971648, 0, 0
10.9716992, 5.82514667510986,2,3, 10971699, 0, 0
10.9717504, 5.82408094406128,2,3, 10971750, 0, 0
10.9718016, 5.81791162490845,2,3, 10971801, 0, 0
10.9718528, 5.81489610671997,2,3, 10971853, 0, 0
10.971904, 5.80645704269409,2,3, 10971904, 0, 0
10.9719552, 5.79872226715088,2,3, 10971955, 0, 0
10.9720064, 5.78734588623047,2,3, 10972006, 0, 0
10.9720576, 5.76880073547363,2,3, 10972057, 0, 0
10.9721088, 5.73945140838623,2,3, 10972109, 0, 0
10.97216, 5.72064113616943,2,3, 10972160, 0, 0
10.9722112, 5.70125389099121,2,3, 10972211, 0, 0
10.9722624, 5.6862416267395,2,3, 10972262, 0, 0
10.9723136, 5.65205240249634,2,3, 10972313, 0, 0
10.9723648, 5.62672996520996,2,3, 10972365, 0, 0
10.972416, 5.59691047668457,2,3, 10972416, 0, 0
10.9724672, 5.55667877197266,2,3, 10972467, 0, 0
10.9725184, 5.52678680419922,2,3, 10972518, 0, 0
10.9725696, 5.4934287071228,2,3, 10972569, 0, 0
10.9726208, 5.4407787322998,2,3, 10972621, 0, 0
10.972672, 5.39568901062012,2,3, 10972672, 0, 0
10.9727232, 5.33023023605347,2,3, 10972723, 0, 0
10.9727744, 5.29013061523438,2,3, 10972774, 0, 0
10.9728256, 5.24978971481323,2,3, 10972825, 0, 0
10.9728768, 5.20465803146362,2,3, 10972877, 0, 0
10.972928, 5.15547466278076,2,3, 10972928, 0, 0
10.9729792, 5.10623788833618,2,3, 10972979, 0, 0
10.9730304, 5.04803228378296,2,3, 10973030, 0, 0
10.9730816, 4.98892974853516,2,3, 10973081, 0, 0
10.9731328, 4.93475723266602,2,3, 10973133, 0, 0
10.973184, 4.86924409866333,2,3, 10973184, 0, 0
10.9732352, 4.80641555786133,2,3, 10973235, 0, 0
10.9732864, 4.73011636734009,2,3, 10973286, 0, 0
10.9733376, 4.65771150588989,2,3, 10973337, 0, 0
10.9733888, 4.59832572937012,2,3, 10973389, 0, 0
10.97344, 4.53455877304077,2,3, 10973440, 0, 0
10.9734912, 4.48282337188721,2,3, 10973491, 0, 0
10.9735424, 4.40559720993042,2,3, 10973542, 0, 0
10.9735936, 4.33854961395264,2,3, 10973593, 0, 0
10.9736448, 4.26783609390259,2,3, 10973645, 0, 0
10.973696, 4.1905255317688,2,3, 10973696, 0, 0
10.9737472, 4.11890888214111,2,3, 10973747, 0, 0
10.9737984, 4.04813528060913,2,3, 10973798, 0, 0
10.9738496, 3.95185208320618,2,3, 10973849, 0, 0
10.9739008, 3.87350034713745,2,3, 10973901, 0, 0
10.973952, 3.78409123420715,2,3, 10973952, 0, 0
10.9740032, 3.7217264175415,2,3, 10974003, 0, 0
10.9740544, 3.64471673965454,2,3, 10974054, 0, 0
10.9741056, 3.5704939365387,2,3, 10974105, 0, 0
10.9741568, 3.48437738418579,2,3, 10974157, 0, 0
10.974208, 3.41171360015869,2,3, 10974208, 0, 0
10.9742592, 3.33231449127197,2,3, 10974259, 0, 0
10.9743104, 3.2540647983551,2,3, 10974310, 0, 0
10.9743616, 3.17044615745544,2,3, 10974361, 0, 0
10.9744128, 3.08806753158569,2,3, 10974413, 0, 0
10.974464, 2.99322295188904,2,3, 10974464, 0, 0
10.9745152, 2.90442800521851,2,3, 10974515, 0, 0
10.9745664, 2.81977987289429,2,3, 10974566, 0, 0
10.9746176, 2.74726057052612,2,3, 10974617, 0, 0
10.9746688, 2.67550563812256,2,3, 10974669, 0, 0
10.97472, 2.59495687484741,2,3, 10974720, 0, 0
10.9747712, 2.51621389389038,2,3, 10974771, 0, 0
10.9748224, 2.44309854507446,2,3, 10974822, 0, 0
10.9748736, 2.36324787139893,2,3, 10974873, 0, 0
10.9749248, 2.29057812690735,2,3, 10974925, 0, 0
10.974976, 2.20853638648987,2,3, 10974976, 0, 0
10.9750272, 2.12695240974426,2,3, 10975027, 0, 0
10.9750784, 2.04140758514404,2,3, 10975078, 0, 0
10.9751296, 1.95347905158997,2,3, 10975129, 0, 0
10.9751808, 1.88431251049042,2,3, 10975181, 0, 0
10.975232, 1.81394803524017,2,3, 10975232, 0, 0
10.9752832, 1.74776089191437,2,3, 10975283, 0, 0
10.9753344, 1.68356025218964,2,3, 10975334, 0, 0
10.9753856, 1.59114146232605,2,3, 10975385, 0, 0
10.9754368, 1.53802812099457,2,3, 10975437, 0, 0
10.975488, 1.45750319957733,2,3, 10975488, 0, 0
10.9755392, 1.402547955513,2,3, 10975539, 0, 0
10.9755904, 1.34032762050629,2,3, 10975590, 0, 0
10.9756416, 1.26085615158081,2,3, 10975641, 0, 0
10.9756928, 1.19903898239136,2,3, 10975693, 0, 0
10.975744, 1.13909375667572,2,3, 10975744, 0, 0
10.9757952, 1.07376742362976,2,3, 10975795, 0, 0
10.9758464, 1.01924562454224,2,3, 10975846, 0, 0
10.9758976, 0.969292283058167,2,3, 10975897, 0, 0
10.9759488, 0.910990357398987,2,3, 10975949, 0, 0
10.976, 0.857160627841949,2,3, 10976000, 0, 0
10.9760512, 0.820732474327087,2,3, 10976051, 0, 0
10.9761024, 0.765373945236206,2,3, 10976102, 0, 0
10.9761536, 0.724034070968628,2,3, 10976153, 0, 0
10.9762048, 0.677096366882324,2,3, 10976205, 0, 0
10.976256, 0.619914054870605,2,3, 10976256, 0, 0
10.9763072, 0.571423411369324,2,3, 10976307, 0, 0
10.9763584, 0.524955213069916,2,3, 10976358, 0, 0
10.9764096, 0.491024971008301,2,3, 10976409, 0, 0
10.9764608, 0.460327059030533,2,3, 10976461, 0, 0
10.976512, 0.435576140880585,2,3, 10976512, 0, 0
10.9765632, 0.409946382045746,2,3, 10976563, 0, 0
10.9766144, 0.3792484998703,2,3, 10976614, 0, 0
10.9766656, 0.353492379188538,2,3, 10976665, 0, 0
10.9767168, 0.328915983438492,2,3, 10976717, 0, 0
10.976768, 0.309473991394043,2,3, 10976768, 0, 0
10.9768192, 0.287299245595932,2,3, 10976819, 0, 0
10.9768704, 0.257155120372772,2,3, 10976870, 0, 0
10.9769216, 0.234378486871719,2,3, 10976921, 0, 0
10.9769728, 0.211288839578629,2,3, 10976973, 0, 0
10.977024, 0.211469426751137,2,3, 10977024, 0, 0
10.9770752, 0.211337000131607,2,3, 10977075, 0, 0
10.9771264, 0.208923310041428,2,3, 10977126, 0, 0
10.9771776, 0.208158865571022,2,3, 10977177, 0, 0
10.9772288, 0.213046446442604,2,3, 10977229, 0, 0
10.97728, 0.212835773825645,2,3, 10977280, 0, 0
10.9773312, 0.210680902004242,2,3, 10977331, 0, 0
10.9773824, 0.220696851611137,2,3, 10977382, 0, 0
10.9774336, 0.230080768465996,2,3, 10977433, 0, 0
10.9774848, 0.226920694112778,2,3, 10977485, 0, 0
10.977536, 0.234510898590088,2,3, 10977536, 0, 0
10.9775872, 0.240036517381668,2,3, 10977587, 0, 0
10.9776384, 0.267869293689728,2,3, 10977638, 0, 0
10.9776896, 0.294125020503998,2,3, 10977689, 0, 0
10.9777408, 0.327754259109497,2,3, 10977741, 0, 0
10.977792, 0.350055396556854,2,3, 10977792, 0, 0
10.9778432, 0.37968185544014,2,3, 10977843, 0, 0
10.9778944, 0.405696868896484,2,3, 10977894, 0, 0
10.9779456, 0.43631649017334,2,3, 10977945, 0, 0
10.9779968, 0.46520259976387,2,3, 10977997, 0, 0
10.978048, 0.50121545791626,2,3, 10978048, 0, 0
10.9780992, 0.527723968029022,2,3, 10978099, 0, 0
10.9781504, 0.557868182659149,2,3, 10978150, 0, 0
10.9782016, 0.603692293167114,2,3, 10978201, 0, 0
10.9782528, 0.653176128864288,2,3, 10978253, 0, 0
10.978304, 0.708281874656677,2,3, 10978304, 0, 0
10.9783552, 0.757609188556671,2,3, 10978355, 0, 0
10.9784064, 0.801314532756805,2,3, 10978406, 0, 0
10.9784576, 0.85326623916626,2,3, 10978457, 0, 0
10.9785088, 0.909503579139709,2,3, 10978509, 0, 0
10.97856, 0.966607689857483,2,3, 10978560, 0, 0
10.9786112, 1.01792132854462,2,3, 10978611, 0, 0
10.9786624, 1.06379961967468,2,3, 10978662, 0, 0
10.9787136, 1.11425256729126,2,3, 10978713, 0, 0
10.9787648, 1.17360186576843,2,3, 10978765, 0, 0
10.978816, 1.23986721038818,2,3, 10978816, 0, 0
10.9788672, 1.31465566158295,2,3, 10978867, 0, 0
10.9789184, 1.38769268989563,2,3, 10978918, 0, 0
10.9789696, 1.46188521385193,2,3, 10978969, 0, 0
10.9790208, 1.52760279178619,2,3, 10979021, 0, 0
10.979072, 1.60144031047821,2,3, 10979072, 0, 0
10.9791232, 1.67265951633453,2,3, 10979123, 0, 0
10.9791744, 1.74628019332886,2,3, 10979174, 0, 0
10.9792256, 1.8174512386322,2,3, 10979225, 0, 0
10.9792768, 1.8807190656662,2,3, 10979277, 0, 0
10.979328, 1.95164310932159,2,3, 10979328, 0, 0
10.9793792, 2.02112889289856,2,3, 10979379, 0, 0
10.9794304, 2.10409140586853,2,3, 10979430, 0, 0
10.9794816, 2.19009351730347,2,3, 10979481, 0, 0
10.9795328, 2.26973962783813,2,3, 10979533, 0, 0
10.979584, 2.35303330421448,2,3, 10979584, 0, 0
10.9796352, 2.43758487701416,2,3, 10979635, 0, 0
10.9796864, 2.51838064193726,2,3, 10979686, 0, 0
10.9797376, 2.59989261627197,2,3, 10979737, 0, 0
10.9797888, 2.68226528167725,2,3, 10979789, 0, 0
10.97984, 2.7593412399292,2,3, 10979840, 0, 0
10.9798912, 2.83262491226196,2,3, 10979891, 0, 0
10.9799424, 2.90986323356628,2,3, 10979942, 0, 0
10.9799936, 2.98761320114136,2,3, 10979993, 0, 0
10.9800448, 3.0790867805481,2,3, 10980045, 0, 0
10.980096, 3.16734647750854,2,3, 10980096, 0, 0
10.9801472, 3.25291514396667,2,3, 10980147, 0, 0
10.9801984, 3.33257913589478,2,3, 10980198, 0, 0
10.9802496, 3.41630625724792,2,3, 10980249, 0, 0
10.9803008, 3.49783635139465,2,3, 10980301, 0, 0
10.980352, 3.57202291488647,2,3, 10980352, 0, 0
10.9804032, 3.64094877243042,2,3, 10980403, 0, 0
10.9804544, 3.71566486358643,2,3, 10980454, 0, 0
10.9805056, 3.78515076637268,2,3, 10980505, 0, 0
10.9805568, 3.86151003837585,2,3, 10980557, 0, 0
10.980608, 3.93565464019775,2,3, 10980608, 0, 0
10.9806592, 4.02650833129883,2,3, 10980659, 1, TriggerDetected
10.9807104, 4.10643148422241,2,3, 10980710, 0, 0
10.9807616, 4.18792533874512,2,3, 10980761, 0, 0
10.9808128, 4.26187133789063,2,3, 10980813, 0, 0
10.980864, 4.34325695037842,2,3, 10980864, 0, 0
10.9809152, 4.40484476089478,2,3, 10980915, 0, 0
10.9809664, 4.4839129447937,2,3, 10980966, 0, 0
10.9810176, 4.54925155639648,2,3, 10981017, 0, 0
10.9810688, 4.60032415390015,2,3, 10981069, 0, 0
10.98112, 4.66831111907959,2,3, 10981120, 0, 0
10.9811712, 4.71482133865356,2,3, 10981171, 0, 0
10.9812224, 4.79326963424683,2,3, 10981222, 0, 0
10.9812736, 4.86333894729614,2,3, 10981273, 0, 0
10.9813248, 4.92343473434448,2,3, 10981325, 0, 0
10.981376, 4.98821926116943,2,3, 10981376, 0, 0
10.9814272, 5.04461908340454,2,3, 10981427, 0, 0
10.9814784, 5.10730314254761,2,3, 10981478, 0, 0
10.9815296, 5.15735292434692,2,3, 10981529, 0, 0
10.9815808, 5.21865224838257,2,3, 10981581, 0, 0
10.981632, 5.25975751876831,2,3, 10981632, 0, 0
10.9816832, 5.30272817611694,2,3, 10981683, 0, 0
10.9817344, 5.34389400482178,2,3, 10981734, 0, 0
10.9817856, 5.37943124771118,2,3, 10981785, 0, 0
10.9818368, 5.42672967910767,2,3, 10981837, 0, 0
10.981888, 5.47917556762695,2,3, 10981888, 0, 0
10.9819392, 5.51885986328125,2,3, 10981939, 0, 0
10.9819904, 5.5693244934082,2,3, 10981990, 0, 0
10.9820416, 5.59340143203735,2,3, 10982041, 0, 0
10.9820928, 5.62965536117554,2,3, 10982093, 0, 0
