Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:34:20 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.050274, -0.1524972, 17510
00.050421, -0.1558251, 17560
00.050568, -0.1534352, 17610
00.050715, -0.1543089, 17660
00.050862, -0.1529983, 17710
00.051009, -0.1542575, 17770
00.051156, -0.14597, 17820
00.051303, -0.1532168, 17860
00.051450, -0.1493621, 17920
00.051597, -0.151238, 17970
00.051744, -0.1483342, 18020
00.051891, -0.1485912, 18070
00.052038, -0.1492336, 18120
00.052185, -0.1489124, 18170
00.052332, -0.1446594, 18230
00.052479, -0.1464454, 18280
00.052626, -0.1501073, 18330
00.052773, -0.1523816, 18400
00.052920, -0.1431047, 18430
00.053067, -0.1487068, 18480
00.053214, -0.1431689, 18530
00.053361, -0.1499017, 18590
00.053508, -0.1461113, 18650
00.053655, -0.1446851, 18690
00.053802, -0.1383506, 18730
00.053949, -0.1423723, 18800
00.054096, -0.1449806, 18840
00.054243, -0.1417041, 18910
00.054390, -0.146394, 18940
00.054537, -0.1453018, 19000
00.054684, -0.1445694, 19040
00.054831, -0.1404707, 19100
00.054978, -0.1456873, 19160
00.055125, -0.144184, 19200
00.055272, -0.14597, 19250
00.055419, -0.1475889, 19300
00.055566, -0.145713, 19350
00.055713, -0.1508783, 19410
00.055860, -0.1529469, 19450
00.056007, -0.1528955, 19500
00.056154, -0.1519833, 19560
00.056301, -0.1465096, 19700
00.056448, -0.1459571, 19720
00.056595, -0.1473063, 19760
00.056742, -0.1496062, 19800
00.056889, -0.1543989, 19830
00.057036, -0.151495, 19860
00.057183, -0.1548614, 19910
00.057330, -0.1502615, 19960
00.057477, -0.153281, 20020
00.057624, -0.1518933, 20070
00.057771, -0.1464068, 20120
00.057918, -0.1533967, 20170
00.058065, -0.1525615, 20220
00.058212, -0.1508012, 20270
00.058359, -0.1518548, 20320
00.058506, -0.1513794, 20370
00.058653, -0.1528184, 20430
00.058800, -0.1506341, 20480
00.058947, -0.1524972, 20530
00.059094, -0.1522531, 20590
00.059241, -0.1530883, 20640
00.059388, -0.1542318, 20690
00.059535, -0.1521631, 20730
00.059682, -0.1571357, 20790
00.059829, -0.1510067, 20830
00.059976, -0.1534352, 20900
00.060123, -0.1449935, 20940
00.060270, -0.151919, 21000
00.060417, -0.153448, 21040
00.060564, -0.1543089, 21100
00.060711, -0.1471778, 21160
00.060858, -0.1450449, 21200
00.061005, -0.1476275, 21250
00.061152, -0.152009, 21300
00.061299, -0.1514051, 21350
00.061446, -0.1495291, 21410
00.061593, -0.1525615, 21450
00.061740, -0.1537307, 21500
00.061887, -0.1483984, 21550
00.062034, -0.1520475, 21600
00.062181, -0.1529855, 21660
00.062328, -0.1549514, 21700
00.062475, -0.1524715, 21760
00.062622, -0.151919, 21810
00.062769, -0.1417941, 21860
00.062916, -0.1526771, 21910
00.063063, -0.1513922, 21960
00.063210, -0.1507112, 22010
00.063357, -0.1489766, 22070
00.063504, -0.1551569, 22120
00.063651, -0.1523687, 22160
00.063798, -0.1498246, 22220
00.063945, -0.1479487, 22270
00.064092, -0.1551826, 22320
00.064239, -0.1509939, 22370
00.064386, -0.1494649, 22420
00.064533, -0.1514693, 22470
00.064680, -0.1585234, 22530
00.064827, -0.1555681, 22580
00.064974, -0.1525101, 22640
00.065121, -0.1502744, 22680
00.065268, -0.155748, 22730
00.065415, -0.1504157, 22780
00.065562, -0.1485655, 22830
00.065709, -0.1563776, 22900
00.065856, -0.1529469, 22940
00.066003, -0.1519833, 22990
00.066150, -0.1496062, 23040
00.066297, -0.1538335, 23100
00.066444, 6.89036, 23150
00.066591, 24.21522, 23200
00.066738, 24.22676, 23240
00.066885, 24.22352, 23300
00.067032, 24.23298, 23340
00.067179, 24.23683, 23410
00.067326, 24.23388, 23450
00.067473, 24.23368, 23500
00.067620, 24.23521, 23550
00.067767, 24.23657, 23600
00.067914, 24.23225, 23660
00.068061, 24.23382, 23710
00.068208, 24.22939, 23750
00.068355, 24.22733, 23810
00.068502, 24.23197, 23860
00.068649, 24.23108, 23910
00.068796, 24.22497, 23960
00.068943, 24.23068, 24010
00.069090, 24.22903, 24060
00.069237, 24.2244, 24110
00.069384, 24.23149, 24200
00.069531, 24.22897, 24230
00.069678, 24.22698, 24270
00.069825, 24.22949, 24320
00.069972, 24.22778, 24370
00.070119, 24.2268, 24420
00.070266, 24.2262, 24470
00.070413, 24.22841, 24520
00.070560, 24.22646, 24570
00.070707, 24.22537, 24640
00.070854, 24.22771, 24680
00.071001, 24.2255, 24730
00.071148, 24.22643, 24780
00.071295, 24.22499, 24830
00.071442, 24.22044, 24900
00.071589, 24.21985, 24930
00.071736, 24.22334, 24990
00.071883, 24.22285, 25030
00.072030, 24.22411, 25090
00.072177, 18.67893, 25150
00.072324, -0.1533196, 25190
00.072471, -0.1660914, 25240
00.072618, -0.1621339, 25300
00.072765, -0.164935, 25340
00.072912, -0.168507, 25410
00.073059, -0.1618127, 25440
00.073206, -0.1620054, 25500
00.073353, -0.1649864, 25540
00.073500, -0.1627506, 25600
00.073647, -0.1614401, 25660
00.073794, -0.1562748, 25700
00.073941, -0.1593714, 25750
00.074088, -0.1620954, 25800
00.074235, -0.1599367, 25850
00.074382, -0.1558122, 25910
00.074529, -0.1568402, 25960
00.074676, -0.1543475, 26010
00.074823, -0.1548871, 26060
00.074970, -0.1578038, 26110
00.075117, -0.1553368, 26160
00.075264, -0.1592557, 26210
00.075411, -0.1585105, 26270
00.075558, -0.1561592, 26320
00.075705, -0.1600524, 26360
00.075852, -0.1544503, 26420
00.075999, -0.1569429, 26470
00.076146, -0.1545787, 26520
00.076293, -0.1563262, 26570
00.076440, -0.1563519, 26620
00.076587, -0.1583563, 26670
00.076734, -0.1463297, 26720
00.076881, -0.1509553, 26780
00.077028, -0.1522017, 26830
00.077175, -0.1512637, 26910
00.077322, -0.1477303, 26940
00.077469, -0.152857, 26990
00.077616, -0.1531011, 27030
00.077763, -0.1536279, 27090
00.077910, -0.1499917, 27150
