Meter S/N:, ERR-100
Sensor, THERMO,SINGLE, Serial
Date, 11/13/2013 1:43:19 PM
Timestamp, Measurement, PulsePeriod(uSec) 
00.098931, -0.1460599, 34470
00.099078, -0.1438114, 34520
00.099225, -0.1437214, 34570
00.099372, -0.1414086, 34620
00.099519, -0.1411131, 34670
00.099666, -0.1426935, 34720
00.099813, -0.1464711, 34770
00.099960, -0.1429633, 34840
00.100107, -0.1386333, 34880
00.100254, -0.1419611, 34930
00.100401, -0.1397897, 34980
00.100548, -0.139674, 35030
00.100695, -0.1337635, 35090
00.100842, -0.1378366, 35130
00.100989, -0.1377595, 35180
00.101136, -0.141717, 35240
00.101283, -0.1359093, 35280
00.101430, -0.137207, 35360
00.101577, -0.1357166, 35390
00.101724, -0.1361277, 35440
00.101871, -0.1335451, 35490
00.102018, -0.1364104, 35540
00.102165, -0.1395198, 35610
00.102312, -0.1390316, 35640
00.102459, -0.1409846, 35700
00.102606, -0.1402651, 35750
00.102753, -0.1363461, 35800
00.102900, -0.1368729, 35860
00.103047, -0.1398924, 35900
00.103194, -0.144608, 35960
00.103341, -0.1397897, 36000
00.103488, -0.1407919, 36060
00.103635, -0.1365774, 36110
00.103782, -0.1382092, 36160
00.103929, -0.1390444, 36210
00.104076, -0.1431946, 36360
00.104223, -0.142822, 36390
00.104370, -0.1433745, 36420
00.104517, -0.1469722, 36460
00.104664, -0.1381578, 36490
00.104811, -0.1330054, 36520
00.104958, -0.1365132, 36570
00.105105, -0.1376053, 36620
00.105252, -0.1378109, 36670
00.105399, -0.1327356, 36720
00.105546, -0.1322473, 36770
00.105693, -0.137978, 36830
00.105840, -0.1377081, 36870
00.105987, -0.1347786, 36930
00.106134, -0.1338149, 36980
00.106281, -0.1329283, 37030
00.106428, -0.1319775, 37090
00.106575, -0.1379009, 37130
00.106722, -0.1405349, 37180
00.106869, -0.13695, 37230
00.107016, -0.1346758, 37280
00.107163, -0.1361149, 37350
00.107310, -0.1359221, 37380
00.107457, -0.1287653, 37440
00.107604, -0.1360121, 37490
00.107751, -0.1346758, 37540
00.107898, -0.1399438, 37600
00.108045, -0.1437728, 37640
00.108192, -0.1344959, 37690
00.108339, -0.1379651, 37750
00.108486, -0.1407148, 37800
00.108633, -0.1409204, 37860
00.108780, -0.1402522, 37900
00.108927, -0.1374383, 37960
00.109074, -0.1382606, 38000
00.109221, -0.1406762, 38050
00.109368, -0.142398, 38110
00.109515, -0.1441326, 38160
00.109662, -0.1393913, 38210
00.109809, -0.1404449, 38260
00.109956, -0.1397897, 38310
00.110103, -0.1360506, 38360
00.110250, -0.1367573, 38410
00.110397, -0.1382092, 38470
00.110544, -0.1375026, 38510
00.110691, -0.1416785, 38570
00.110838, -0.1385947, 38620
00.110985, -0.1366545, 38670
00.111132, -0.1402008, 38720
00.111279, -0.1327998, 38770
00.111426, -0.1332624, 38830
00.111573, -0.1358964, 38870
00.111720, 16.28483, 38920
00.111867, 24.24044, 38970
00.112014, 24.24053, 39030
00.112161, 24.23784, 39090
00.112308, 24.24335, 39130
00.112455, 24.24189, 39180
00.112602, 24.24689, 39230
00.112749, 24.25154, 39280
00.112896, 24.2465, 39350
00.113043, 24.2431, 39380
00.113190, 24.24331, 39430
00.113337, 24.24069, 39480
00.113484, 24.24466, 39540
00.113631, 24.24072, 39600
00.113778, 24.24232, 39640
00.113925, 24.24225, 39690
00.114072, 24.24278, 39740
00.114219, 24.24657, 39790
00.114366, 24.24699, 39860
00.114513, 24.24149, 39900
00.114660, 24.23806, 39940
00.114807, 24.2383, 40000
00.114954, 24.24089, 40060
00.115101, 24.2396, 40110
00.115248, 24.24318, 40160
00.115395, 24.23777, 40210
00.115542, 24.2426, 40260
00.115689, 24.23799, 40300
00.115836, 24.23775, 40360
00.115983, 24.23587, 40410
00.116130, 24.23463, 40470
00.116277, 24.23673, 40510
00.116424, 24.23562, 40570
00.116571, 24.23261, 40610
00.116718, 24.23475, 40670
00.116865, 24.23627, 40710
00.117012, 24.23785, 40770
00.117159, 24.24084, 40810
00.117306, 24.23601, 40870
00.117453, 9.316272, 40920
00.117600, -0.1479487, 40970
00.117747, -0.1518162, 41020
00.117894, -0.1491822, 41090
00.118041, -0.1465482, 41120
00.118188, -0.1496705, 41170
00.118335, -0.146818, 41220
00.118482, -0.1485526, 41280
00.118629, -0.1490409, 41340
00.118776, -0.1458029, 41380
00.118923, -0.1455845, 41430
00.119070, -0.1418583, 41480
00.119217, -0.1499788, 41530
00.119364, -0.1494263, 41590
00.119511, -0.1549514, 41630
00.119658, -0.1527799, 41690
00.119805, -0.1523045, 41740
00.119952, -0.1518419, 41790
00.120099, -0.1511995, 41860
00.120246, -0.1477174, 41890
00.120393, -0.1516492, 41940
00.120540, -0.1528313, 41990
00.120687, -0.1477431, 42050
00.120834, -0.1481543, 42100
00.120981, -0.1489381, 42150
00.121128, -0.145199, 42200
00.121275, -0.1453147, 42260
00.121422, -0.148437, 42300
00.121569, -0.14818, 42360
00.121716, -0.1503386, 42400
00.121863, -0.1508269, 42460
00.122010, -0.1466381, 42510
00.122157, -0.1522402, 42560
00.122304, -0.1508526, 42610
00.122451, -0.149028, 42660
00.122598, -0.1501716, 42710
00.122745, -0.1475247, 42770
00.122892, -0.1530754, 42810
00.123039, -0.1474219, 42870
00.123186, -0.1499403, 42920
00.123333, -0.1487453, 42970
00.123480, -0.1472163, 43020
00.123627, -0.1450834, 43070
00.123774, -0.1478588, 43120
00.123921, -0.1478331, 43170
00.124068, -0.1533967, 43220
00.124215, -0.1472163, 43270
00.124362, -0.1448007, 43340
00.124509, -0.1480772, 43380
00.124656, -0.1431946, 43430
00.124803, -0.1477688, 43480
00.124950, -0.1497476, 43530
00.125097, -0.1405092, 43600
00.125244, -0.146818, 43630
00.125391, -0.1433488, 43680
00.125538, -0.1386718, 43730
00.125685, -0.1415756, 43790
00.125832, -0.1447365, 43850
00.125979, -0.1368344, 43890
00.126126, -0.1426036, 43940
00.126273, -0.1345344, 43990
00.126420, -0.1373612, 44040
00.126567, -0.1370528, 44100
00.126714, -0.1375539, 44140
00.126861, -0.1334551, 44190
00.127008, -0.1389288, 44250
00.127155, -0.1384148, 44300
00.127302, -0.141203, 44360
