Meter S/N:,
Sensor,
Date, 12/11/2015 4:20:37 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
2.1297152, 5.13700008392334, 0, 32, UnderRange, 0, 83268e3e 2000
2.1297664, 12.8207330703735, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1298176, 7.02257585525513, 0, 32, UnderRange, 0, 83268e3e 2000
2.1298688, 0.276113122701645, 0, 32, UnderRange, 0, 83268e3e 2000
2.1299200, 0.263813197612762, 0, 32, UnderRange, 0, 83268e3e 2000
2.1299712, 0.268510341644287, 0, 32, UnderRange, 0, 83268e3e 2000
2.1300224, 0.269774198532104, 0, 32, UnderRange, 0, 83268e3e 2000
2.1300736, 0.267109662294388, 0, 32, UnderRange, 0, 83268e3e 2000
2.1301248, 0.264731764793396, 0, 32, UnderRange, 0, 83268e3e 2000
2.1301760, 0.268321424722672, 0, 32, UnderRange, 0, 83268e3e 2000
2.1302272, 0.266301840543747, 0, 32, UnderRange, 0, 83268e3e 2000
2.1302784, 0.268660187721252, 0, 32, UnderRange, 0, 83268e3e 2000
2.1303296, 0.269031524658203, 0, 32, UnderRange, 0, 83268e3e 2000
2.1303808, 0.266002148389816, 0, 32, UnderRange, 0, 83268e3e 2000
2.1304320, 0.267168313264847, 0, 32, UnderRange, 0, 83268e3e 2000
2.1304832, 0.267767667770386, 0, 32, UnderRange, 0, 83268e3e 2000
2.1305344, 0.267454952001572, 0, 32, UnderRange, 0, 83268e3e 2000
2.1305856, 0.264314830303192, 0, 32, UnderRange, 0, 83268e3e 2000
2.1306368, 0.260445058345795, 0, 32, UnderRange, 0, 83268e3e 2000
2.1306880, 0.264151960611343, 0, 32, UnderRange, 0, 83268e3e 2000
2.1307392, 9.36615467071533, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1307904, 12.823371887207, 0, 32, UnderRange, 0, 83268e3e 2000
2.1308416, 2.89108467102051, 0, 32, UnderRange, 0, 83268e3e 2000
2.1308928, 0.267891436815262, 0, 32, UnderRange, 0, 83268e3e 2000
2.1309440, 0.265767604112625, 0, 32, UnderRange, 0, 83268e3e 2000
2.1309952, 0.263663351535797, 0, 32, UnderRange, 0, 83268e3e 2000
2.1310464, 0.264725238084793, 0, 32, UnderRange, 0, 83268e3e 2000
2.1310976, 0.263487428426743, 0, 32, UnderRange, 0, 83268e3e 2000
2.1311488, 0.264106333255768, 0, 32, UnderRange, 0, 83268e3e 2000
2.1312000, 0.265761107206345, 0, 32, UnderRange, 0, 83268e3e 2000
2.1312512, 0.270067393779755, 0, 32, UnderRange, 0, 83268e3e 2000
2.1313024, 0.261344075202942, 0, 32, UnderRange, 0, 83268e3e 2000
2.1313536, 0.265891402959824, 0, 32, UnderRange, 0, 83268e3e 2000
2.1314048, 0.269129246473312, 0, 32, UnderRange, 0, 83268e3e 2000
2.1314560, 0.270152062177658, 0, 32, UnderRange, 0, 83268e3e 2000
2.1315072, 0.27112278342247, 0, 32, UnderRange, 0, 83268e3e 2000
2.1315584, 0.27159184217453, 0, 32, UnderRange, 0, 83268e3e 2000
2.1316096, 0.267924010753632, 0, 32, UnderRange, 0, 83268e3e 2000
2.1316608, 0.269565731287003, 0, 32, UnderRange, 0, 83268e3e 2000
2.1317120, 0.945827007293701, 0, 32, UnderRange, 0, 83268e3e 2000
2.1317632, 12.8254432678223, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1318144, 11.210563659668, 0, 32, UnderRange, 0, 83268e3e 2000
2.1318656, 0.286634504795074, 0, 32, UnderRange, 0, 83268e3e 2000
2.1319168, 0.268256276845932, 0, 32, UnderRange, 0, 83268e3e 2000
2.1319680, 0.26722040772438, 0, 32, UnderRange, 0, 83268e3e 2000
2.1320192, 0.26768296957016, 0, 32, UnderRange, 0, 83268e3e 2000
2.1320704, 0.271142303943634, 0, 32, UnderRange, 0, 83268e3e 2000
2.1321216, 0.269194394350052, 0, 32, UnderRange, 0, 83268e3e 2000
2.1321728, 0.272503912448883, 0, 32, UnderRange, 0, 83268e3e 2000
2.1322240, 0.270191162824631, 0, 32, UnderRange, 0, 83268e3e 2000
2.1322752, 0.268419146537781, 0, 32, UnderRange, 0, 83268e3e 2000
2.1323264, 0.268269300460815, 0, 32, UnderRange, 0, 83268e3e 2000
2.1323776, 0.26598909497261, 0, 32, UnderRange, 0, 83268e3e 2000
2.1324288, 0.261943429708481, 0, 32, UnderRange, 0, 83268e3e 2000
2.1324800, 0.261265903711319, 0, 32, UnderRange, 0, 83268e3e 2000
2.1325312, 0.267533123493195, 0, 32, UnderRange, 0, 83268e3e 2000
2.1325824, 0.268047779798508, 0, 32, UnderRange, 0, 83268e3e 2000
2.1326336, 0.266581982374191, 0, 32, UnderRange, 0, 83268e3e 2000
2.1326848, 0.26674485206604, 0, 32, UnderRange, 0, 83268e3e 2000
2.1327360, 5.08187866210938, 0, 32, UnderRange, 0, 83268e3e 2000
2.1327872, 12.8239440917969, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1328384, 7.0829029083252, 0, 32, UnderRange, 0, 83268e3e 2000
2.1328896, 0.2775659263134, 0, 32, UnderRange, 0, 83268e3e 2000
2.1329408, 0.268881678581238, 0, 32, UnderRange, 0, 83268e3e 2000
2.1329920, 0.264484226703644, 0, 32, UnderRange, 0, 83268e3e 2000
2.1330432, 0.264308303594589, 0, 32, UnderRange, 0, 83268e3e 2000
2.1330944, 0.26684907078743, 0, 32, UnderRange, 0, 83268e3e 2000
2.1331456, 0.267298609018326, 0, 32, UnderRange, 0, 83268e3e 2000
2.1331968, 0.267090111970901, 0, 32, UnderRange, 0, 83268e3e 2000
2.1332480, 0.270575523376465, 0, 32, UnderRange, 0, 83268e3e 2000
2.1332992, 0.266992390155792, 0, 32, UnderRange, 0, 83268e3e 2000
2.1333504, 0.264692664146423, 0, 32, UnderRange, 0, 83268e3e 2000
2.1334016, 0.27039310336113, 0, 32, UnderRange, 0, 83268e3e 2000
2.1334528, 0.267878413200378, 0, 32, UnderRange, 0, 83268e3e 2000
2.1335040, 0.270438730716705, 0, 32, UnderRange, 0, 83268e3e 2000
2.1335552, 0.268132477998734, 0, 32, UnderRange, 0, 83268e3e 2000
2.1336064, 0.267910987138748, 0, 32, UnderRange, 0, 83268e3e 2000
2.1336576, 0.266360461711884, 0, 32, UnderRange, 0, 83268e3e 2000
2.1337088, 0.266666650772095, 0, 32, UnderRange, 0, 83268e3e 2000
2.1337600, 9.29965877532959, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1338112, 12.8270196914673, 0, 32, UnderRange, 0, 83268e3e 2000
2.1338624, 2.86778140068054, 0, 32, UnderRange, 0, 83268e3e 2000
2.1339136, 0.268516838550568, 0, 32, UnderRange, 0, 83268e3e 2000
2.1339648, 0.270301908254623, 0, 32, UnderRange, 0, 83268e3e 2000
2.1340160, 0.262308269739151, 0, 32, UnderRange, 0, 83268e3e 2000
2.1340672, 0.263129144906998, 0, 32, UnderRange, 0, 83268e3e 2000
2.1341184, 0.266497284173965, 0, 32, UnderRange, 0, 83268e3e 2000
2.1341696, 0.264764338731766, 0, 32, UnderRange, 0, 83268e3e 2000
2.1342208, 0.263585150241852, 0, 32, UnderRange, 0, 83268e3e 2000
2.1342720, 0.26718133687973, 0, 32, UnderRange, 0, 83268e3e 2000
2.1343232, 0.27065372467041, 0, 32, UnderRange, 0, 83268e3e 2000
2.1343744, 0.263090014457703, 0, 32, UnderRange, 0, 83268e3e 2000
2.1344256, 0.26370894908905, 0, 32, UnderRange, 0, 83268e3e 2000
2.1344768, 0.264008611440659, 0, 32, UnderRange, 0, 83268e3e 2000
2.1345280, 0.265207350254059, 0, 32, UnderRange, 0, 83268e3e 2000
2.1345792, 0.265884876251221, 0, 32, UnderRange, 0, 83268e3e 2000
2.1346304, 0.268301874399185, 0, 32, UnderRange, 0, 83268e3e 2000
2.1346816, 0.266067296266556, 0, 32, UnderRange, 0, 83268e3e 2000
2.1347328, 0.872959077358246, 0, 32, UnderRange, 0, 83268e3e 2000
2.1347840, 12.8234434127808, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1348352, 11.2735614776611, 0, 32, UnderRange, 0, 83268e3e 2000
2.1348864, 0.283188164234161, 0, 32, UnderRange, 0, 83268e3e 2000
2.1349376, 0.264862060546875, 0, 32, UnderRange, 0, 83268e3e 2000
2.1349888, 0.26421058177948, 0, 32, UnderRange, 0, 83268e3e 2000
2.1350400, 0.2646144926548, 0, 32, UnderRange, 0, 83268e3e 2000
2.1350912, 0.264855563640594, 0, 32, UnderRange, 0, 83268e3e 2000
2.1351424, 0.266757845878601, 0, 32, UnderRange, 0, 83268e3e 2000
2.1351936, 0.265461415052414, 0, 32, UnderRange, 0, 83268e3e 2000
2.1352448, 0.263090014457703, 0, 32, UnderRange, 0, 83268e3e 2000
2.1352960, 0.263780623674393, 0, 32, UnderRange, 0, 83268e3e 2000
2.1353472, 0.262190997600555, 0, 32, UnderRange, 0, 83268e3e 2000
2.1353984, 0.2654809653759, 0, 32, UnderRange, 0, 83268e3e 2000
2.1354496, 0.264021664857864, 0, 32, UnderRange, 0, 83268e3e 2000
2.1355008, 0.263050943613052, 0, 32, UnderRange, 0, 83268e3e 2000
2.1355520, 0.263858765363693, 0, 32, UnderRange, 0, 83268e3e 2000
2.1356032, 0.267350733280182, 0, 32, UnderRange, 0, 83268e3e 2000
2.1356544, 0.268366992473602, 0, 32, UnderRange, 0, 83268e3e 2000
2.1357056, 0.266321361064911, 0, 32, UnderRange, 0, 83268e3e 2000
2.1357568, 5.01015758514404, 0, 32, UnderRange, 0, 83268e3e 2000
2.1358080, 12.8242254257202, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1358592, 7.14228534698486, 0, 32, UnderRange, 0, 83268e3e 2000
2.1359104, 0.272008806467056, 0, 32, UnderRange, 0, 83268e3e 2000
2.1359616, 0.261083483695984, 0, 32, UnderRange, 0, 83268e3e 2000
2.1360128, 0.261839210987091, 0, 32, UnderRange, 0, 83268e3e 2000
2.1360640, 0.261656790971756, 0, 32, UnderRange, 0, 83268e3e 2000
2.1361152, 0.260686099529266, 0, 32, UnderRange, 0, 83268e3e 2000
2.1361664, 0.261956483125687, 0, 32, UnderRange, 0, 83268e3e 2000
2.1362176, 0.263793617486954, 0, 32, UnderRange, 0, 83268e3e 2000
2.1362688, 0.26414543390274, 0, 32, UnderRange, 0, 83268e3e 2000
2.1363200, 0.266836047172546, 0, 32, UnderRange, 0, 83268e3e 2000
2.1363712, 0.265135705471039, 0, 32, UnderRange, 0, 83268e3e 2000
2.1364224, 0.263884842395782, 0, 32, UnderRange, 0, 83268e3e 2000
2.1364736, 0.26464706659317, 0, 32, UnderRange, 0, 83268e3e 2000
2.1365248, 0.26648423075676, 0, 32, UnderRange, 0, 83268e3e 2000
2.1365760, 0.26507705450058, 0, 32, UnderRange, 0, 83268e3e 2000
2.1366272, 0.262933671474457, 0, 32, UnderRange, 0, 83268e3e 2000
2.1366784, 0.264256179332733, 0, 32, UnderRange, 0, 83268e3e 2000
2.1367296, 0.264829486608505, 0, 32, UnderRange, 0, 83268e3e 2000
2.1367808, 9.23442554473877, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1368320, 12.8195276260376, 0, 32, UnderRange, 0, 83268e3e 2000
2.1368832, 2.92242741584778, 0, 32, UnderRange, 0, 83268e3e 2000
2.1369344, 0.264340877532959, 0, 32, UnderRange, 0, 83268e3e 2000
2.1369856, 0.263057440519333, 0, 32, UnderRange, 0, 83268e3e 2000
2.1370368, 0.260992258787155, 0, 32, UnderRange, 0, 83268e3e 2000
2.1370880, 0.267083615064621, 0, 32, UnderRange, 0, 83268e3e 2000
2.1371392, 0.266028225421906, 0, 32, UnderRange, 0, 83268e3e 2000
2.1371904, 0.266458183526993, 0, 32, UnderRange, 0, 83268e3e 2000
2.1372416, 0.260138839483261, 0, 32, UnderRange, 0, 83268e3e 2000
2.1372928, 0.261591643095016, 0, 32, UnderRange, 0, 83268e3e 2000
2.1373440, 0.262184470891953, 0, 32, UnderRange, 0, 83268e3e 2000
2.1373952, 0.260379910469055, 0, 32, UnderRange, 0, 83268e3e 2000
2.1374464, 0.262223571538925, 0, 32, UnderRange, 0, 83268e3e 2000
2.1374976, 0.262751251459122, 0, 32, UnderRange, 0, 83268e3e 2000
2.1375488, 0.261213779449463, 0, 32, UnderRange, 0, 83268e3e 2000
2.1376000, 0.263917416334152, 0, 32, UnderRange, 0, 83268e3e 2000
2.1376512, 0.262327820062637, 0, 32, UnderRange, 0, 83268e3e 2000
2.1377024, 0.264660090208054, 0, 32, UnderRange, 0, 83268e3e 2000
2.1377536, 0.82013064622879, 0, 32, UnderRange, 0, 83268e3e 2000
2.1378048, 12.8181200027466, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1378560, 11.3268003463745, 0, 32, UnderRange, 0, 83268e3e 2000
2.1379072, 0.281103432178497, 0, 32, UnderRange, 0, 83268e3e 2000
2.1379584, 0.259787023067474, 0, 32, UnderRange, 0, 83268e3e 2000
2.1380096, 0.265761107206345, 0, 32, UnderRange, 0, 83268e3e 2000
2.1380608, 0.264249682426453, 0, 32, UnderRange, 0, 83268e3e 2000
2.1381120, 0.264601469039917, 0, 32, UnderRange, 0, 83268e3e 2000
2.1381632, 0.267415881156921, 0, 32, UnderRange, 0, 83268e3e 2000
2.1382144, 0.262881577014923, 0, 32, UnderRange, 0, 83268e3e 2000
2.1382656, 0.266503781080246, 0, 32, UnderRange, 0, 83268e3e 2000
2.1383168, 0.265194326639175, 0, 32, UnderRange, 0, 83268e3e 2000
2.1383680, 0.263565629720688, 0, 32, UnderRange, 0, 83268e3e 2000
2.1384192, 0.263063997030258, 0, 32, UnderRange, 0, 83268e3e 2000
2.1384704, 0.263578653335571, 0, 32, UnderRange, 0, 83268e3e 2000
2.1385216, 0.26503798365593, 0, 32, UnderRange, 0, 83268e3e 2000
2.1385728, 0.265663385391235, 0, 32, UnderRange, 0, 83268e3e 2000
2.1386240, 0.264875084161758, 0, 32, UnderRange, 0, 83268e3e 2000
2.1386752, 0.268380045890808, 0, 32, UnderRange, 0, 83268e3e 2000
2.1387264, 0.266360461711884, 0, 32, UnderRange, 0, 83268e3e 2000
2.1387776, 4.94715261459351, 0, 32, UnderRange, 0, 83268e3e 2000
2.1388288, 12.8187913894653, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1388800, 7.20127010345459, 0, 32, UnderRange, 0, 83268e3e 2000
2.1389312, 0.269533157348633, 0, 32, UnderRange, 0, 83268e3e 2000
2.1389824, 0.259213745594025, 0, 32, UnderRange, 0, 83268e3e 2000
2.1390336, 0.262985795736313, 0, 32, UnderRange, 0, 83268e3e 2000
2.1390848, 0.264197558164597, 0, 32, UnderRange, 0, 83268e3e 2000
2.1391360, 0.264399528503418, 0, 32, UnderRange, 0, 83268e3e 2000
2.1391872, 0.262471109628677, 0, 32, UnderRange, 0, 83268e3e 2000
2.1392384, 0.258347272872925, 0, 32, UnderRange, 0, 83268e3e 2000
2.1392896, 0.259050875902176, 0, 32, UnderRange, 0, 83268e3e 2000
2.1393408, 0.264484226703644, 0, 32, UnderRange, 0, 83268e3e 2000
2.1393920, 0.26287505030632, 0, 32, UnderRange, 0, 83268e3e 2000
2.1394432, 0.261650264263153, 0, 32, UnderRange, 0, 83268e3e 2000
2.1394944, 0.261611193418503, 0, 32, UnderRange, 0, 83268e3e 2000
2.1395456, 0.26026263833046, 0, 32, UnderRange, 0, 83268e3e 2000
2.1395968, 0.262399464845657, 0, 32, UnderRange, 0, 83268e3e 2000
2.1396480, 0.264549374580383, 0, 32, UnderRange, 0, 83268e3e 2000
2.1396992, 0.263513505458832, 0, 32, UnderRange, 0, 83268e3e 2000
2.1397504, 0.266008675098419, 0, 32, UnderRange, 0, 83268e3e 2000
2.1398016, 9.18367481231689, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1398528, 12.8259897232056, 0, 32, UnderRange, 0, 83268e3e 2000
2.1399040, 2.98366022109985, 0, 32, UnderRange, 0, 83268e3e 2000
2.1399552, 0.262901097536087, 0, 32, UnderRange, 0, 83268e3e 2000
2.1400064, 0.268497318029404, 0, 32, UnderRange, 0, 83268e3e 2000
2.1400576, 0.262868523597717, 0, 32, UnderRange, 0, 83268e3e 2000
2.1401088, 0.268184632062912, 0, 32, UnderRange, 0, 83268e3e 2000
2.1401600, 0.266595005989075, 0, 32, UnderRange, 0, 83268e3e 2000
2.1402112, 0.26768296957016, 0, 32, UnderRange, 0, 83268e3e 2000
2.1402624, 0.268699258565903, 0, 32, UnderRange, 0, 83268e3e 2000
2.1403136, 0.266627579927444, 0, 32, UnderRange, 0, 83268e3e 2000
2.1403648, 0.263187766075134, 0, 32, UnderRange, 0, 83268e3e 2000
2.1404160, 0.261252880096436, 0, 32, UnderRange, 0, 83268e3e 2000
2.1404672, 0.263226866722107, 0, 32, UnderRange, 0, 83268e3e 2000
2.1405184, 0.263891339302063, 0, 32, UnderRange, 0, 83268e3e 2000
2.1405696, 0.266679704189301, 0, 32, UnderRange, 0, 83268e3e 2000
2.1406208, 0.262647032737732, 0, 32, UnderRange, 0, 83268e3e 2000
2.1406720, 0.261044383049011, 0, 32, UnderRange, 0, 83268e3e 2000
2.1407232, 0.264191031455994, 0, 32, UnderRange, 0, 83268e3e 2000
2.1407744, 0.757517039775848, 0, 32, UnderRange, 0, 83268e3e 2000
2.1408256, 12.8212022781372, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1408768, 11.3887434005737, 0, 32, UnderRange, 0, 83268e3e 2000
2.1409280, 0.283175110816956, 0, 32, UnderRange, 0, 83268e3e 2000
2.1409792, 0.266901195049286, 0, 32, UnderRange, 0, 83268e3e 2000
2.1410304, 0.25976750254631, 0, 32, UnderRange, 0, 83268e3e 2000
2.1410816, 0.262471109628677, 0, 32, UnderRange, 0, 83268e3e 2000
2.1411328, 0.265292048454285, 0, 32, UnderRange, 0, 83268e3e 2000
2.1411840, 0.262757807970047, 0, 32, UnderRange, 0, 83268e3e 2000
2.1412352, 0.262217044830322, 0, 32, UnderRange, 0, 83268e3e 2000
2.1412864, 0.262946724891663, 0, 32, UnderRange, 0, 83268e3e 2000
2.1413376, 0.264308303594589, 0, 32, UnderRange, 0, 83268e3e 2000
2.1413888, 0.262204051017761, 0, 32, UnderRange, 0, 83268e3e 2000
2.1414400, 0.264373451471329, 0, 32, UnderRange, 0, 83268e3e 2000
2.1414912, 0.266301840543747, 0, 32, UnderRange, 0, 83268e3e 2000
2.1415424, 0.265376746654511, 0, 32, UnderRange, 0, 83268e3e 2000
2.1415936, 0.264269232749939, 0, 32, UnderRange, 0, 83268e3e 2000
2.1416448, 0.265865325927734, 0, 32, UnderRange, 0, 83268e3e 2000
2.1416960, 0.265278995037079, 0, 32, UnderRange, 0, 83268e3e 2000
2.1417472, 0.264666646718979, 0, 32, UnderRange, 0, 83268e3e 2000
2.1417984, 4.89225292205811, 0, 32, UnderRange, 0, 83268e3e 2000
2.1418496, 12.824426651001, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1419008, 7.26025533676147, 0, 32, UnderRange, 0, 83268e3e 2000
2.1419520, 0.273598402738571, 0, 32, UnderRange, 0, 83268e3e 2000
2.1420032, 0.26501190662384, 0, 32, UnderRange, 0, 83268e3e 2000
2.1420544, 0.261826157569885, 0, 32, UnderRange, 0, 83268e3e 2000
2.1421056, 0.261630713939667, 0, 32, UnderRange, 0, 83268e3e 2000
2.1421568, 0.260217010974884, 0, 32, UnderRange, 0, 83268e3e 2000
2.1422080, 0.259311467409134, 0, 32, UnderRange, 0, 83268e3e 2000
2.1422592, 0.25957202911377, 0, 32, UnderRange, 0, 83268e3e 2000
2.1423104, 0.259168118238449, 0, 32, UnderRange, 0, 83268e3e 2000
2.1423616, 0.261832684278488, 0, 32, UnderRange, 0, 83268e3e 2000
2.1424128, 0.268191128969193, 0, 32, UnderRange, 0, 83268e3e 2000
2.1424640, 0.264770865440369, 0, 32, UnderRange, 0, 83268e3e 2000
2.1425152, 0.263526529073715, 0, 32, UnderRange, 0, 83268e3e 2000
2.1425664, 0.264927208423615, 0, 32, UnderRange, 0, 83268e3e 2000
2.1426176, 0.264516800642014, 0, 32, UnderRange, 0, 83268e3e 2000
2.1426688, 0.266393065452576, 0, 32, UnderRange, 0, 83268e3e 2000
2.1427200, 0.264790415763855, 0, 32, UnderRange, 0, 83268e3e 2000
2.1427712, 0.266640603542328, 0, 32, UnderRange, 0, 83268e3e 2000
2.1428224, 9.11555004119873, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1428736, 12.8248634338379, 0, 32, UnderRange, 0, 83268e3e 2000
2.1429248, 3.05119228363037, 0, 32, UnderRange, 0, 83268e3e 2000
2.1429760, 0.266125947237015, 0, 32, UnderRange, 0, 83268e3e 2000
2.1430272, 0.266047745943069, 0, 32, UnderRange, 0, 83268e3e 2000
2.1430784, 0.263194292783737, 0, 32, UnderRange, 0, 83268e3e 2000
2.1431296, 0.264184534549713, 0, 32, UnderRange, 0, 83268e3e 2000
2.1431808, 0.262953221797943, 0, 32, UnderRange, 0, 83268e3e 2000
2.1432320, 0.262503683567047, 0, 32, UnderRange, 0, 83268e3e 2000
2.1432832, 0.261428773403168, 0, 32, UnderRange, 0, 83268e3e 2000
2.1433344, 0.264979332685471, 0, 32, UnderRange, 0, 83268e3e 2000
2.1433856, 0.260946661233902, 0, 32, UnderRange, 0, 83268e3e 2000
2.1434368, 0.263761043548584, 0, 32, UnderRange, 0, 83268e3e 2000
2.1434880, 0.2597935795784, 0, 32, UnderRange, 0, 83268e3e 2000
2.1435392, 0.258308172225952, 0, 32, UnderRange, 0, 83268e3e 2000
2.1435904, 0.262868523597717, 0, 32, UnderRange, 0, 83268e3e 2000
2.1436416, 0.261676341295242, 0, 32, UnderRange, 0, 83268e3e 2000
2.1436928, 0.262920647859573, 0, 32, UnderRange, 0, 83268e3e 2000
2.1437440, 0.263552576303482, 0, 32, UnderRange, 0, 83268e3e 2000
2.1437952, 0.685860812664032, 0, 32, UnderRange, 0, 83268e3e 2000
2.1438464, 12.8212671279907, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1438976, 11.4514608383179, 0, 32, UnderRange, 0, 83268e3e 2000
2.1439488, 0.279233694076538, 0, 32, UnderRange, 0, 83268e3e 2000
2.1440000, 0.265031427145004, 0, 32, UnderRange, 0, 83268e3e 2000
2.1440512, 0.264718741178513, 0, 32, UnderRange, 0, 83268e3e 2000
2.1441024, 0.267761141061783, 0, 32, UnderRange, 0, 83268e3e 2000
2.1441536, 0.270490825176239, 0, 32, UnderRange, 0, 83268e3e 2000
2.1442048, 0.269240021705627, 0, 32, UnderRange, 0, 83268e3e 2000
2.1442560, 0.264927208423615, 0, 32, UnderRange, 0, 83268e3e 2000
2.1443072, 0.264568895101547, 0, 32, UnderRange, 0, 83268e3e 2000
2.1443584, 0.265050977468491, 0, 32, UnderRange, 0, 83268e3e 2000
2.1444096, 0.259884774684906, 0, 32, UnderRange, 0, 83268e3e 2000
2.1444608, 0.2654809653759, 0, 32, UnderRange, 0, 83268e3e 2000
2.1445120, 0.265858829021454, 0, 32, UnderRange, 0, 83268e3e 2000
2.1445632, 0.264002114534378, 0, 32, UnderRange, 0, 83268e3e 2000
2.1446144, 0.262933671474457, 0, 32, UnderRange, 0, 83268e3e 2000
2.1446656, 0.262542814016342, 0, 32, UnderRange, 0, 83268e3e 2000
2.1447168, 0.258444994688034, 0, 32, UnderRange, 0, 83268e3e 2000
2.1447680, 0.262484163045883, 0, 32, UnderRange, 0, 83268e3e 2000
2.1448192, 4.82075262069702, 0, 32, UnderRange, 0, 83268e3e 2000
2.1448704, 12.8222970962524, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1449216, 7.33020401000977, 0, 32, UnderRange, 0, 83268e3e 2000
2.1449728, 0.270699322223663, 0, 32, UnderRange, 0, 83268e3e 2000
2.1450240, 0.259721875190735, 0, 32, UnderRange, 0, 83268e3e 2000
2.1450752, 0.263168215751648, 0, 32, UnderRange, 0, 83268e3e 2000
2.1451264, 0.262158423662186, 0, 32, UnderRange, 0, 83268e3e 2000
2.1451776, 0.260282158851624, 0, 32, UnderRange, 0, 83268e3e 2000
2.1452288, 0.262516736984253, 0, 32, UnderRange, 0, 83268e3e 2000
2.1452800, 0.263187766075134, 0, 32, UnderRange, 0, 83268e3e 2000
2.1453312, 0.2610704600811, 0, 32, UnderRange, 0, 83268e3e 2000
2.1453824, 0.261487424373627, 0, 32, UnderRange, 0, 83268e3e 2000
2.1454336, 0.263526529073715, 0, 32, UnderRange, 0, 83268e3e 2000
2.1454848, 0.262047678232193, 0, 32, UnderRange, 0, 83268e3e 2000
2.1455360, 0.260875016450882, 0, 32, UnderRange, 0, 83268e3e 2000
2.1455872, 0.26240599155426, 0, 32, UnderRange, 0, 83268e3e 2000
2.1456384, 0.262510240077972, 0, 32, UnderRange, 0, 83268e3e 2000
2.1456896, 0.260848969221115, 0, 32, UnderRange, 0, 83268e3e 2000
2.1457408, 0.269643932580948, 0, 32, UnderRange, 0, 83268e3e 2000
2.1457920, 0.264718741178513, 0, 32, UnderRange, 0, 83268e3e 2000
2.1458432, 9.05433082580566, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1458944, 12.8237228393555, 0, 32, UnderRange, 0, 83268e3e 2000
2.1459456, 3.10772109031677, 0, 32, UnderRange, 0, 83268e3e 2000
2.1459968, 0.26602166891098, 0, 32, UnderRange, 0, 83268e3e 2000
2.1460480, 0.260868489742279, 0, 32, UnderRange, 0, 83268e3e 2000
2.1460992, 0.262757807970047, 0, 32, UnderRange, 0, 83268e3e 2000
2.1461504, 0.262581884860992, 0, 32, UnderRange, 0, 83268e3e 2000
2.1462016, 0.261526495218277, 0, 32, UnderRange, 0, 83268e3e 2000
2.1462528, 0.262490689754486, 0, 32, UnderRange, 0, 83268e3e 2000
2.1463040, 0.266940265893936, 0, 32, UnderRange, 0, 83268e3e 2000
2.1463552, 0.265448391437531, 0, 32, UnderRange, 0, 83268e3e 2000
2.1464064, 0.262686103582382, 0, 32, UnderRange, 0, 83268e3e 2000
2.1464576, 0.261656790971756, 0, 32, UnderRange, 0, 83268e3e 2000
2.1465088, 0.263103067874908, 0, 32, UnderRange, 0, 83268e3e 2000
2.1465600, 0.26471221446991, 0, 32, UnderRange, 0, 83268e3e 2000
2.1466112, 0.26417151093483, 0, 32, UnderRange, 0, 83268e3e 2000
2.1466624, 0.257943361997604, 0, 32, UnderRange, 0, 83268e3e 2000
2.1467136, 0.266568928956985, 0, 32, UnderRange, 0, 83268e3e 2000
2.1467648, 0.26551353931427, 0, 32, UnderRange, 0, 83268e3e 2000
2.1468160, 0.630257129669189, 0, 32, UnderRange, 0, 83268e3e 2000
2.1468672, 12.8233785629272, 0, 33, TriggerDetected| UnderRange, 0, 83268e3e 2000
2.1469184, 11.5160102844238, 0, 32, UnderRange, 0, 83268e3e 2000
2.1469696, 0.28157252073288, 0, 32, UnderRange, 0, 83268e3e 2000
2.1470208, 0.261480867862701, 0, 32, UnderRange, 0, 83268e3e 2000
2.1470720, 0.264692664146423, 0, 32, UnderRange, 0, 83268e3e 2000
2.1471232, 0.264705717563629, 0, 32, UnderRange, 0, 83268e3e 2000
2.1471744, 0.266210645437241, 0, 32, UnderRange, 0, 83268e3e 2000
2.1472256, 0.264002114534378, 0, 32, UnderRange, 0, 83268e3e 2000
2.1472768, 0.263617753982544, 0, 32, UnderRange, 0, 83268e3e 2000
