Meter S/N:, "Proto"
Sensor, Thermo, Single, UV Puck, PM-Pro 150HD
Date, 10/18/2018 1:52:46 PM
Units, W
Timestamp, Measurement, Sequence, Flags, FlagsInterpreted, Period
0.384,1190,0,0,0,0
0.385,1147,0,0,0,0
0.386,1159,0,0,0,0
0.387,1175,0,0,0,0
0.388,1181,0,0,0,0
0.389,1144,0,0,0,0
0.39,1148,0,0,0,0
0.391,1176,0,0,0,0
0.392,1148,0,0,0,0
0.393,1161,0,0,0,0
0.394,1133,0,0,0,0
0.395,1184,0,0,0,0
0.396,1157,0,0,0,0
0.397,1134,0,0,0,0
0.398,1185,0,0,0,0
0.399,1136,0,0,0,0
0.4,1152,0,0,0,0
0.401,1141,0,0,0,0
0.402,1144,0,0,0,0
0.403,1153,0,0,0,0
0.404,1144,0,0,0,0
0.405,1151,0,0,0,0
0.406,1184,0,0,0,0
0.407,1189,0,0,0,0
0.408,1185,0,0,0,0
0.409,1184,0,0,0,0
0.41,1168,0,0,0,0
0.411,1147,0,0,0,0
0.412,1153,0,0,0,0
0.413,1138,0,0,0,0
0.414,1193,0,0,0,0
0.415,1133,0,0,0,0
0.416,1145,0,0,0,0
0.417,1171,0,0,0,0
0.418,1138,0,0,0,0
0.419,1147,0,0,0,0
0.42,1155,0,0,0,0
0.421,1186,0,0,0,0
0.422,1166,0,0,0,0
0.423,1149,0,0,0,0
0.424,1143,0,0,0,0
0.425,1140,0,0,0,0
0.426,1136,0,0,0,0
0.427,1145,0,0,0,0
0.428,1148,0,0,0,0
0.429,1149,0,0,0,0
0.43,1190,0,0,0,0
0.431,1142,0,0,0,0
0.432,1144,0,0,0,0
0.433,1142,0,0,0,0
0.434,1162,0,0,0,0
0.435,1147,0,0,0,0
0.436,1178,0,0,0,0
0.437,1165,0,0,0,0
0.438,1175,0,0,0,0
0.439,1176,0,0,0,0
0.44,1182,0,0,0,0
0.441,1194,0,0,0,0
0.442,1141,0,0,0,0
0.443,1148,0,0,0,0
0.444,1161,0,0,0,0
0.445,1176,0,0,0,0
0.446,1171,0,0,0,0
0.447,1148,0,0,0,0
0.448,1188,0,0,0,0
0.449,1168,0,0,0,0
0.45,1152,0,0,0,0
0.451,1164,0,0,0,0
0.452,1124,0,0,0,0
0.453,1184,0,0,0,0
0.454,1172,0,0,0,0
0.455,1147,0,0,0,0
0.456,1136,0,0,0,0
0.457,1147,0,0,0,0
0.458,1166,0,0,0,0
0.459,1174,0,0,0,0
0.46,1185,0,0,0,0
0.461,1192,0,0,0,0
0.462,1184,0,0,0,0
0.463,1148,0,0,0,0
0.464,1181,0,0,0,0
0.465,1145,0,0,0,0
0.466,1146,0,0,0,0
0.467,1146,0,0,0,0
0.468,1142,0,0,0,0
0.469,1152,0,0,0,0
0.47,1166,0,0,0,0
0.471,1185,0,0,0,0
0.472,1163,0,0,0,0
0.473,1146,0,0,0,0
0.474,1144,0,0,0,0
0.475,1152,0,0,0,0
0.476,1165,0,0,0,0
0.477,1146,0,0,0,0
0.478,1139,0,0,0,0
0.479,1185,0,0,0,0
0.48,1153,0,0,0,0
0.481,1152,0,0,0,0
0.482,1141,0,0,0,0
0.483,1171,0,0,0,0
0.484,1174,0,0,0,0
0.485,1145,0,0,0,0
0.486,1152,0,0,0,0
0.487,1138,0,0,0,0
0.488,1148,0,0,0,0
0.489,1144,0,0,0,0
0.49,1163,0,0,0,0
0.491,1175,0,0,0,0
0.492,1188,0,0,0,0
0.493,1168,0,0,0,0
